#1.50000e-01	1.62570e-01	1.76193e-01	1.90958e-01	2.06959e-01	2.24302e-01	2.43098e-01	2.63470e-01	2.85548e-01	3.09477e-01	3.35410e-01	3.63517e-01	3.93979e-01	4.26994e-01	4.62775e-01	5.01555e-01	5.43585e-01	5.89136e-01	6.38505e-01	6.92011e-01	7.50000e-01	
1.48641e+00	1.57441e+00	1.66172e+00	1.74651e+00	1.82716e+00	1.90207e+00	1.96949e+00	2.02752e+00	2.07413e+00	2.10747e+00	2.12612e+00	2.12936e+00	2.11723e+00	2.09046e+00	2.05007e+00	1.99709e+00	1.93217e+00	1.85562e+00	1.76759e+00	1.66866e+00	1.56039e+00	
4.01230e+00	4.49220e+00	4.98571e+00	5.44610e+00	5.81284e+00	6.02298e+00	6.02865e+00	5.81427e+00	5.40445e+00	4.85758e+00	4.24784e+00	3.64473e+00	3.09906e+00	2.63876e+00	2.27238e+00	1.99589e+00	1.79914e+00	1.67033e+00	1.59834e+00	1.57356e+00	1.58768e+00	
3.06711e+00	2.95580e+00	2.82979e+00	2.68593e+00	2.52601e+00	2.35660e+00	2.18767e+00	2.03051e+00	1.89571e+00	1.79193e+00	1.72557e+00	1.70104e+00	1.72122e+00	1.78752e+00	1.89916e+00	2.05148e+00	2.23365e+00	2.42671e+00	2.60376e+00	2.73401e+00	2.79071e+00	
3.21059e+00	3.01506e+00	2.80398e+00	2.59049e+00	2.38640e+00	2.20150e+00	2.04342e+00	1.91792e+00	1.82955e+00	1.78236e+00	1.78073e+00	1.83004e+00	1.93731e+00	2.11126e+00	2.36175e+00	2.69784e+00	3.12420e+00	3.63542e+00	4.20941e+00	4.80238e+00	5.34947e+00	
2.23782e+00	2.13266e+00	2.06683e+00	2.04576e+00	2.07586e+00	2.16498e+00	2.32275e+00	2.56022e+00	2.88821e+00	3.31356e+00	3.83274e+00	4.42335e+00	5.03649e+00	5.59599e+00	6.01034e+00	6.19832e+00	6.11883e+00	5.78838e+00	5.27505e+00	4.67226e+00	4.06840e+00	
1.45781e+00	1.60100e+00	1.78493e+00	2.00731e+00	2.26215e+00	2.53960e+00	2.82699e+00	3.11085e+00	3.37960e+00	3.62560e+00	3.84614e+00	4.04277e+00	4.21973e+00	4.38173e+00	4.53202e+00	4.67103e+00	4.79570e+00	4.89977e+00	4.97485e+00	5.01220e+00	5.00483e+00	
5.09826e+00	4.73092e+00	4.40386e+00	4.13037e+00	3.91736e+00	3.76628e+00	3.67411e+00	3.63382e+00	3.63457e+00	3.66151e+00	3.69608e+00	3.71725e+00	3.70429e+00	3.64082e+00	3.51900e+00	3.34209e+00	3.12408e+00	2.88617e+00	2.65169e+00	2.44153e+00	2.27154e+00	
4.43672e+00	4.12674e+00	3.91822e+00	3.79456e+00	3.73938e+00	3.73600e+00	3.76668e+00	3.81214e+00	3.85182e+00	3.86535e+00	3.83501e+00	3.74889e+00	3.60362e+00	3.40548e+00	3.16929e+00	2.91509e+00	2.66396e+00	2.43432e+00	2.23975e+00	2.08855e+00	1.98457e+00	
1.03101e+01	9.37312e+00	8.45280e+00	7.59993e+00	6.84704e+00	6.20936e+00	5.68799e+00	5.27362e+00	4.95012e+00	4.69737e+00	4.49347e+00	4.31687e+00	4.14857e+00	3.97433e+00	3.78646e+00	3.58445e+00	3.37405e+00	3.16521e+00	2.96939e+00	2.79734e+00	2.65772e+00	
4.20081e+00	3.89376e+00	3.65351e+00	3.48209e+00	3.37559e+00	3.32596e+00	3.32215e+00	3.35078e+00	3.39703e+00	3.44586e+00	3.48388e+00	3.50130e+00	3.49352e+00	3.46154e+00	3.41121e+00	3.35148e+00	3.29242e+00	3.24343e+00	3.21204e+00	3.20327e+00	3.21944e+00	
4.23502e+00	4.37116e+00	4.56573e+00	4.83475e+00	5.19497e+00	5.66223e+00	6.24861e+00	6.95798e+00	7.78009e+00	8.68421e+00	9.61471e+00	1.04920e+01	1.12214e+01	1.17105e+01	1.18904e+01	1.17334e+01	1.12606e+01	1.05354e+01	9.64723e+00	8.69087e+00	7.74947e+00	
4.86051e+00	4.76118e+00	4.62331e+00	4.45307e+00	4.26538e+00	4.08100e+00	3.92310e+00	3.81463e+00	3.77713e+00	3.83105e+00	3.99706e+00	4.29717e+00	4.75474e+00	5.39177e+00	6.22256e+00	7.24320e+00	8.41931e+00	9.67768e+00	1.09096e+01	1.19914e+01	1.28170e+01	
3.28026e+00	3.80834e+00	4.51322e+00	5.41635e+00	6.52161e+00	7.79983e+00	9.17374e+00	1.05118e+01	1.16404e+01	1.23803e+01	1.25969e+01	1.22463e+01	1.13921e+01	1.01834e+01	8.80588e+00	7.43024e+00	6.17865e+00	5.11625e+00	4.26091e+00	3.60027e+00	3.10764e+00	
2.55821e+00	2.70431e+00	2.79929e+00	2.85122e+00	2.87516e+00	2.88919e+00	2.91070e+00	2.95370e+00	3.02723e+00	3.13428e+00	3.27091e+00	3.42556e+00	3.57920e+00	3.70721e+00	3.78380e+00	3.78832e+00	3.71147e+00	3.55855e+00	3.34816e+00	3.10686e+00	2.86249e+00	
2.36883e+00	2.10028e+00	1.86183e+00	1.66094e+00	1.50096e+00	1.38250e+00	1.30482e+00	1.26703e+00	1.26887e+00	1.31109e+00	1.39539e+00	1.52371e+00	1.69708e+00	1.91368e+00	2.16684e+00	2.44358e+00	2.72495e+00	2.98900e+00	3.21587e+00	3.39320e+00	3.51933e+00	
1.60598e+00	1.48782e+00	1.39068e+00	1.32094e+00	1.28206e+00	1.27553e+00	1.30155e+00	1.35920e+00	1.44611e+00	1.55774e+00	1.68656e+00	1.82169e+00	1.94955e+00	2.05569e+00	2.12771e+00	2.15824e+00	2.14684e+00	2.10003e+00	2.02952e+00	1.94950e+00	1.87408e+00	
4.99432e+00	4.73356e+00	4.54610e+00	4.42762e+00	4.37185e+00	4.37188e+00	4.42125e+00	4.51492e+00	4.65019e+00	4.82740e+00	5.05028e+00	5.32577e+00	5.66318e+00	6.07268e+00	6.56297e+00	7.13809e+00	7.79342e+00	8.51117e+00	9.25642e+00	9.97553e+00	1.05991e+01	
1.44619e+01	1.49590e+01	1.47863e+01	1.39512e+01	1.25847e+01	1.09006e+01	9.12966e+00	7.46095e+00	6.01182e+00	4.82903e+00	3.90826e+00	3.21756e+00	2.71589e+00	2.36428e+00	2.13085e+00	1.99206e+00	1.93221e+00	1.94233e+00	2.01906e+00	2.16362e+00	2.38089e+00	
1.94531e+00	1.97784e+00	2.02429e+00	2.08394e+00	2.15466e+00	2.23239e+00	2.31089e+00	2.38211e+00	2.43711e+00	2.46780e+00	2.46884e+00	2.43924e+00	2.38287e+00	2.30779e+00	2.22448e+00	2.14389e+00	2.07578e+00	2.02769e+00	2.00469e+00	2.00936e+00	2.04198e+00	
7.41218e+00	6.96678e+00	6.42402e+00	5.83630e+00	5.25002e+00	4.70026e+00	4.20881e+00	3.78520e+00	3.42925e+00	3.13411e+00	2.88906e+00	2.68170e+00	2.49978e+00	2.33278e+00	2.17317e+00	2.01726e+00	1.86536e+00	1.72111e+00	1.59014e+00	1.47870e+00	1.39250e+00	
1.76838e+00	1.72199e+00	1.64657e+00	1.54621e+00	1.42838e+00	1.30260e+00	1.17876e+00	1.06559e+00	9.69856e-01	8.96282e-01	8.48151e-01	8.28257e-01	8.40028e-01	8.88687e-01	9.82442e-01	1.13365e+00	1.35976e+00	1.68354e+00	2.13155e+00	2.72957e+00	3.49395e+00	
6.49631e+00	6.49781e+00	6.31044e+00	5.97008e+00	5.52953e+00	5.04481e+00	4.56407e+00	4.12184e+00	3.73830e+00	3.42173e+00	3.17201e+00	2.98396e+00	2.84987e+00	2.76115e+00	2.70940e+00	2.68717e+00	2.68854e+00	2.70961e+00	2.74880e+00	2.80687e+00	2.88654e+00	
3.86753e+00	3.62618e+00	3.36534e+00	3.10624e+00	2.86720e+00	2.66108e+00	2.49470e+00	2.36960e+00	2.28333e+00	2.23056e+00	2.20395e+00	2.19486e+00	2.19423e+00	2.19365e+00	2.18669e+00	2.17014e+00	2.14476e+00	2.11518e+00	2.08904e+00	2.07572e+00	2.08510e+00	
7.59779e-01	7.79370e-01	8.01329e-01	8.24122e-01	8.46389e-01	8.66916e-01	8.84622e-01	8.98598e-01	9.08177e-01	9.13060e-01	9.13419e-01	9.09959e-01	9.03896e-01	8.96845e-01	8.90653e-01	8.87214e-01	8.88318e-01	8.95556e-01	9.10298e-01	9.33744e-01	9.67022e-01	
5.75469e+00	5.77043e+00	5.68360e+00	5.49776e+00	5.22613e+00	4.89049e+00	4.51802e+00	4.13704e+00	3.77287e+00	3.44508e+00	3.16641e+00	2.94322e+00	2.77668e+00	2.66407e+00	2.59977e+00	2.57570e+00	2.58142e+00	2.60436e+00	2.63049e+00	2.64600e+00	2.63968e+00	
6.12131e+00	6.28433e+00	6.34867e+00	6.30591e+00	6.15441e+00	5.89999e+00	5.55604e+00	5.14258e+00	4.68443e+00	4.20854e+00	3.74102e+00	3.30456e+00	2.91661e+00	2.58893e+00	2.32826e+00	2.13794e+00	2.02010e+00	1.97806e+00	2.01895e+00	2.15644e+00	2.41409e+00	
2.25925e+00	2.30074e+00	2.38357e+00	2.48941e+00	2.59756e+00	2.68626e+00	2.73585e+00	2.73272e+00	2.67247e+00	2.56084e+00	2.41171e+00	2.24329e+00	2.07391e+00	1.91890e+00	1.78919e+00	1.69132e+00	1.62840e+00	1.60108e+00	1.60836e+00	1.64795e+00	1.71619e+00	
1.62966e+00	1.77349e+00	1.97477e+00	2.23089e+00	2.53233e+00	2.85904e+00	3.17893e+00	3.45067e+00	3.63214e+00	3.69253e+00	3.62309e+00	3.44059e+00	3.18151e+00	2.89024e+00	2.60733e+00	2.36259e+00	2.17384e+00	2.04947e+00	1.99213e+00	2.00169e+00	2.07660e+00	
3.59581e+00	3.38231e+00	3.18902e+00	3.01909e+00	2.87315e+00	2.75029e+00	2.64899e+00	2.56776e+00	2.50569e+00	2.46257e+00	2.43906e+00	2.43652e+00	2.45689e+00	2.50250e+00	2.57592e+00	2.67979e+00	2.81659e+00	2.98842e+00	3.19645e+00	3.44024e+00	3.71667e+00	
2.73274e+00	2.80650e+00	3.00668e+00	3.34598e+00	3.84233e+00	4.51410e+00	5.37206e+00	6.40839e+00	7.58543e+00	8.82933e+00	1.00350e+01	1.10847e+01	1.18765e+01	1.23505e+01	1.25023e+01	1.23779e+01	1.20563e+01	1.16266e+01	1.11710e+01	1.07542e+01	1.04214e+01	
1.20562e+00	1.07203e+00	9.82287e-01	9.34437e-01	9.27761e-01	9.63807e-01	1.04708e+00	1.18536e+00	1.38944e+00	1.67186e+00	2.04398e+00	2.51093e+00	3.06466e+00	3.67703e+00	4.29682e+00	4.85471e+00	5.27827e+00	5.51269e+00	5.53827e+00	5.37578e+00	5.07717e+00	
1.62524e+01	1.54928e+01	1.42389e+01	1.26435e+01	1.08841e+01	9.12590e+00	7.49524e+00	6.06882e+00	4.87716e+00	3.91650e+00	3.16261e+00	2.58262e+00	2.14292e+00	1.81356e+00	1.56985e+00	1.39259e+00	1.26734e+00	1.18361e+00	1.13399e+00	1.11332e+00	1.11814e+00	
1.31021e+01	1.21793e+01	1.11865e+01	1.01939e+01	9.25555e+00	8.40840e+00	7.67373e+00	7.06049e+00	6.56866e+00	6.19234e+00	5.92210e+00	5.74645e+00	5.65282e+00	5.62813e+00	5.65947e+00	5.73500e+00	5.84521e+00	5.98444e+00	6.15196e+00	6.35242e+00	6.59500e+00	
2.09686e+00	2.17908e+00	2.28362e+00	2.41494e+00	2.57551e+00	2.76527e+00	2.98116e+00	3.21695e+00	3.46344e+00	3.70927e+00	3.94215e+00	4.15035e+00	4.32407e+00	4.45644e+00	4.54394e+00	4.58640e+00	4.58669e+00	4.55025e+00	4.48460e+00	4.39865e+00	4.30193e+00	
1.68275e+00	1.52182e+00	1.41051e+00	1.34136e+00	1.30719e+00	1.30108e+00	1.31605e+00	1.34486e+00	1.38014e+00	1.41495e+00	1.44372e+00	1.46314e+00	1.47267e+00	1.47441e+00	1.47240e+00	1.47160e+00	1.47696e+00	1.49274e+00	1.52217e+00	1.56738e+00	1.62938e+00	
4.10409e+00	3.84255e+00	3.61857e+00	3.45570e+00	3.36883e+00	3.36704e+00	3.45614e+00	3.63994e+00	3.91994e+00	4.29338e+00	4.75017e+00	5.26977e+00	5.81948e+00	6.35604e+00	6.83150e+00	7.20238e+00	7.43937e+00	7.53373e+00	7.49797e+00	7.36110e+00	7.16069e+00	
1.21634e+01	1.20395e+01	1.17847e+01	1.14383e+01	1.10432e+01	1.06392e+01	1.02585e+01	9.92130e+00	9.63517e+00	9.39506e+00	9.18546e+00	8.98377e+00	8.76503e+00	8.50749e+00	8.19792e+00	7.83513e+00	7.43063e+00	7.00592e+00	6.58775e+00	6.20294e+00	5.87446e+00	
2.68563e+00	2.73509e+00	2.76631e+00	2.77752e+00	2.76837e+00	2.73993e+00	2.69450e+00	2.63517e+00	2.56536e+00	2.48841e+00	2.40739e+00	2.32501e+00	2.24382e+00	2.16631e+00	2.09510e+00	2.03291e+00	1.98247e+00	1.94633e+00	1.92658e+00	1.92457e+00	1.94068e+00	
9.87786e+00	1.05903e+01	1.11074e+01	1.13591e+01	1.13052e+01	1.09475e+01	1.03305e+01	9.53042e+00	8.63648e+00	7.73224e+00	6.88319e+00	6.13204e+00	5.50057e+00	4.99485e+00	4.61123e+00	4.34135e+00	4.17568e+00	4.10553e+00	4.12404e+00	4.22634e+00	4.40927e+00	
3.17920e+00	3.38693e+00	3.56894e+00	3.70972e+00	3.79939e+00	3.83518e+00	3.82098e+00	3.76540e+00	3.67921e+00	3.57317e+00	3.45662e+00	3.33692e+00	3.21949e+00	3.10809e+00	3.00501e+00	2.91119e+00	2.82607e+00	2.74757e+00	2.67202e+00	2.59462e+00	2.51009e+00	
1.56788e+00	1.58519e+00	1.65488e+00	1.77462e+00	1.94283e+00	2.15691e+00	2.41119e+00	2.69492e+00	2.99096e+00	3.27602e+00	3.52313e+00	3.70651e+00	3.80747e+00	3.81912e+00	3.74779e+00	3.61052e+00	3.42972e+00	3.22737e+00	3.02069e+00	2.82013e+00	2.62954e+00	
3.44135e+00	3.40141e+00	3.31181e+00	3.18642e+00	3.04015e+00	2.88690e+00	2.73817e+00	2.60259e+00	2.48601e+00	2.39206e+00	2.32285e+00	2.27957e+00	2.26288e+00	2.27316e+00	2.31046e+00	2.37432e+00	2.46349e+00	2.57561e+00	2.70703e+00	2.85287e+00	3.00746e+00	
1.25920e+00	1.44154e+00	1.64396e+00	1.86341e+00	2.09593e+00	2.33619e+00	2.57683e+00	2.80767e+00	3.01538e+00	3.18424e+00	3.29820e+00	3.34424e+00	3.31609e+00	3.21670e+00	3.05842e+00	2.86053e+00	2.64516e+00	2.43318e+00	2.24143e+00	2.08170e+00	1.96132e+00	
6.86254e+00	7.12416e+00	7.60095e+00	8.33000e+00	9.34431e+00	1.06652e+01	1.22895e+01	1.41731e+01	1.62179e+01	1.82698e+01	2.01343e+01	2.16115e+01	2.25398e+01	2.28324e+01	2.24933e+01	2.16069e+01	2.03095e+01	1.87547e+01	1.70849e+01	1.54139e+01	1.38217e+01	
1.19267e+00	1.31967e+00	1.46775e+00	1.64032e+00	1.84233e+00	2.08112e+00	2.36735e+00	2.71606e+00	3.14740e+00	3.68692e+00	4.36460e+00	5.21149e+00	6.25265e+00	7.49510e+00	8.91121e+00	1.04222e+01	1.18915e+01	1.31390e+01	1.39825e+01	1.42943e+01	1.40475e+01	
5.24419e+00	4.41939e+00	3.75860e+00	3.23322e+00	2.81784e+00	2.49132e+00	2.23681e+00	2.04129e+00	1.89497e+00	1.79064e+00	1.72317e+00	1.68898e+00	1.68568e+00	1.71172e+00	1.76600e+00	1.84751e+00	1.95497e+00	2.08645e+00	2.23902e+00	2.40859e+00	2.58986e+00	
3.96603e+00	4.29043e+00	4.59979e+00	4.86485e+00	5.05890e+00	5.16267e+00	5.16784e+00	5.07767e+00	4.90507e+00	4.66871e+00	4.38892e+00	4.08432e+00	3.76987e+00	3.45641e+00	3.15113e+00	2.85877e+00	2.58270e+00	2.32590e+00	2.09131e+00	1.88188e+00	1.70029e+00	
4.47855e+00	4.88383e+00	5.30266e+00	5.72598e+00	6.14287e+00	6.54062e+00	6.90511e+00	7.22164e+00	7.47592e+00	7.65522e+00	7.74934e+00	7.75150e+00	7.65900e+00	7.47396e+00	7.20383e+00	6.86159e+00	6.46529e+00	6.03680e+00	5.59962e+00	5.17645e+00	4.78688e+00	
7.98494e+00	8.06375e+00	8.09485e+00	8.07712e+00	8.00662e+00	7.87624e+00	7.67682e+00	7.39985e+00	7.04108e+00	6.60391e+00	6.10120e+00	5.55449e+00	4.99070e+00	4.43738e+00	3.91823e+00	3.45012e+00	3.04223e+00	2.69689e+00	2.41135e+00	2.17970e+00	1.99458e+00	
1.19030e+01	1.31770e+01	1.46205e+01	1.61435e+01	1.76121e+01	1.88592e+01	1.97115e+01	2.00285e+01	1.97397e+01	1.88663e+01	1.75149e+01	1.58480e+01	1.40435e+01	1.22587e+01	1.06093e+01	9.16356e+00	7.94915e+00	6.96455e+00	6.19095e+00	5.60141e+00	5.16690e+00	
1.53347e+00	1.63467e+00	1.74409e+00	1.85895e+00	1.97515e+00	2.08760e+00	2.19073e+00	2.27926e+00	2.34892e+00	2.39700e+00	2.42250e+00	2.42597e+00	2.40907e+00	2.37417e+00	2.32395e+00	2.26143e+00	2.19005e+00	2.11391e+00	2.03789e+00	1.96763e+00	1.90928e+00	
3.17213e+00	3.23103e+00	3.33984e+00	3.48978e+00	3.66832e+00	3.85887e+00	4.04150e+00	4.19524e+00	4.30162e+00	4.34871e+00	4.33420e+00	4.26620e+00	4.16147e+00	4.04180e+00	3.92995e+00	3.84651e+00	3.80818e+00	3.82741e+00	3.91266e+00	4.06872e+00	4.29655e+00	
2.74445e+00	2.55262e+00	2.32919e+00	2.09001e+00	1.85171e+00	1.62903e+00	1.43300e+00	1.27034e+00	1.14401e+00	1.05436e+00	1.00043e+00	9.81046e-01	9.95428e-01	1.04339e+00	1.12506e+00	1.24014e+00	1.38703e+00	1.56187e+00	1.75819e+00	1.96746e+00	2.18069e+00	
4.18073e+00	4.09255e+00	3.96785e+00	3.82855e+00	3.69591e+00	3.58819e+00	3.51976e+00	3.50147e+00	3.54144e+00	3.64603e+00	3.82054e+00	4.06948e+00	4.39648e+00	4.80372e+00	5.29096e+00	5.85413e+00	6.48353e+00	7.16153e+00	7.86027e+00	8.53988e+00	9.14855e+00	
3.50304e+00	3.85992e+00	4.22044e+00	4.56226e+00	4.86052e+00	5.09162e+00	5.23766e+00	5.29037e+00	5.25341e+00	5.14193e+00	4.98005e+00	4.79679e+00	4.62211e+00	4.48414e+00	4.40787e+00	4.41543e+00	4.52712e+00	4.76225e+00	5.13865e+00	5.66943e+00	6.35540e+00	
6.48914e+00	5.99712e+00	5.65011e+00	5.43933e+00	5.35852e+00	5.40525e+00	5.58172e+00	5.89530e+00	6.35887e+00	6.99101e+00	7.81599e+00	8.86310e+00	1.01647e+01	1.17521e+01	1.36476e+01	1.58509e+01	1.83207e+01	2.09515e+01	2.35541e+01	2.58533e+01	2.75181e+01	
4.24998e+00	4.79636e+00	5.41270e+00	6.10133e+00	6.86226e+00	7.69278e+00	8.58779e+00	9.54087e+00	1.05458e+01	1.15978e+01	1.26944e+01	1.38337e+01	1.50121e+01	1.62193e+01	1.74333e+01	1.86141e+01	1.97014e+01	2.06143e+01	2.12585e+01	2.15393e+01	2.13799e+01	
3.53559e+00	3.22657e+00	2.97125e+00	2.78714e+00	2.68569e+00	2.67560e+00	2.76593e+00	2.96802e+00	3.29581e+00	3.76363e+00	4.38085e+00	5.14325e+00	6.02275e+00	6.95944e+00	7.86202e+00	8.62124e+00	9.13488e+00	9.33549e+00	9.20842e+00	8.79227e+00	8.16303e+00	
2.44584e+00	2.36801e+00	2.34127e+00	2.36064e+00	2.42371e+00	2.53057e+00	2.68358e+00	2.88689e+00	3.14578e+00	3.46545e+00	3.84929e+00	4.29629e+00	4.79757e+00	5.33250e+00	5.86531e+00	6.34423e+00	6.70557e+00	6.88452e+00	6.83157e+00	6.52951e+00	6.00313e+00	
8.00376e+00	8.24638e+00	8.43843e+00	8.55296e+00	8.55840e+00	8.42430e+00	8.12922e+00	7.66855e+00	7.05936e+00	6.33961e+00	5.56147e+00	4.78065e+00	4.04591e+00	3.39189e+00	2.83701e+00	2.38547e+00	2.03158e+00	1.76430e+00	1.57093e+00	1.43937e+00	1.35926e+00	
3.50028e+00	3.06248e+00	2.69893e+00	2.41167e+00	2.19781e+00	2.05219e+00	1.96958e+00	1.94608e+00	1.98000e+00	2.07240e+00	2.22736e+00	2.45231e+00	2.75820e+00	3.15962e+00	3.67441e+00	4.32242e+00	5.12291e+00	6.08966e+00	7.22372e+00	8.50411e+00	9.87866e+00	
2.13088e+00	2.06791e+00	1.99337e+00	1.90879e+00	1.81578e+00	1.71631e+00	1.61297e+00	1.50912e+00	1.40883e+00	1.31651e+00	1.23653e+00	1.17281e+00	1.12864e+00	1.10665e+00	1.10898e+00	1.13733e+00	1.19296e+00	1.27629e+00	1.38635e+00	1.51985e+00	1.67052e+00	
8.78697e+00	1.00049e+01	1.14127e+01	1.30280e+01	1.48489e+01	1.68411e+01	1.89232e+01	2.09545e+01	2.27351e+01	2.40237e+01	2.45810e+01	2.42317e+01	2.29271e+01	2.07789e+01	1.80418e+01	1.50479e+01	1.21190e+01	9.49568e+00	7.30745e+00	5.58276e+00	4.28206e+00	
6.68202e+00	6.56080e+00	6.46498e+00	6.40220e+00	6.37129e+00	6.36252e+00	6.35889e+00	6.33875e+00	6.27971e+00	6.16351e+00	5.98069e+00	5.73334e+00	5.43500e+00	5.10755e+00	4.77633e+00	4.46540e+00	4.19426e+00	3.97647e+00	3.81993e+00	3.72799e+00	3.70062e+00	
4.93186e+00	4.86911e+00	4.72376e+00	4.49491e+00	4.19552e+00	3.84997e+00	3.48841e+00	3.14030e+00	2.82929e+00	2.57113e+00	2.37412e+00	2.24108e+00	2.17176e+00	2.16462e+00	2.21781e+00	2.32932e+00	2.49631e+00	2.71407e+00	2.97488e+00	3.26738e+00	3.57679e+00	
1.84188e+00	2.16524e+00	2.63681e+00	3.31222e+00	4.25907e+00	5.54593e+00	7.21615e+00	9.24356e+00	1.14814e+01	1.36364e+01	1.53110e+01	1.61273e+01	1.58844e+01	1.46508e+01	1.27287e+01	1.05176e+01	8.36746e+00	6.49858e+00	4.99727e+00	3.85621e+00	3.02159e+00	
9.24655e+00	8.82580e+00	8.19223e+00	7.40732e+00	6.55157e+00	5.70477e+00	4.93018e+00	4.26715e+00	3.73232e+00	3.32569e+00	3.03779e+00	2.85543e+00	2.76503e+00	2.75392e+00	2.81002e+00	2.92083e+00	3.07209e+00	3.24707e+00	3.42674e+00	3.59131e+00	3.72265e+00	
1.07845e+01	9.55614e+00	8.35967e+00	7.22552e+00	6.17757e+00	5.23390e+00	4.40630e+00	3.69941e+00	3.11079e+00	2.63214e+00	2.25124e+00	1.95414e+00	1.72701e+00	1.55735e+00	1.43462e+00	1.35050e+00	1.29881e+00	1.27533e+00	1.27763e+00	1.30484e+00	1.35748e+00	
